Name:,Obj Fn
"n_1200_c_10000000000_g_14_f_0.3_eps_0.0001_s_300",10000042331
"n_1200_c_10000000000_g_14_f_0.3_eps_0.001_s_100",9997513998
"n_1200_c_10000000000_g_14_f_0.3_eps_0.001_s_200",9997779036
"n_1200_c_10000000000_g_14_f_0.3_eps_0.001_s_300",9994899653
"n_1200_c_10000000000_g_14_f_0.3_eps_0.01_s_100",9926734648
"n_1200_c_10000000000_g_14_f_0.3_eps_0.01_s_200",9928076583
"n_1200_c_10000000000_g_14_f_0.3_eps_0.01_s_300",9980888076
"n_1200_c_10000000000_g_14_f_0.3_eps_0.1_s_100",9112323297
"n_1200_c_10000000000_g_14_f_0.3_eps_0.1_s_200",9220984980
"n_1200_c_10000000000_g_14_f_0.3_eps_0.1_s_300",9203913078
"n_1200_c_10000000000_g_14_f_0.3_eps_0_s_100",9998813874
"n_1200_c_10000000000_g_14_f_0.3_eps_0_s_200",9998853637
"n_1200_c_10000000000_g_14_f_0.3_eps_0_s_300",9998886729
"n_1200_c_10000000000_g_14_f_0.3_eps_1e-05_s_100",9998980158
"n_1200_c_10000000000_g_14_f_0.3_eps_1e-05_s_200",9998834113
"n_1200_c_10000000000_g_14_f_0.3_eps_1e-05_s_300",9999573076
"n_1200_c_10000000000_g_2_f_0.1_eps_0.0001_s_100",5001006144
"n_1200_c_10000000000_g_2_f_0.1_eps_0.0001_s_200",5001012365
"n_1200_c_10000000000_g_2_f_0.1_eps_0.0001_s_300",5001018455
"n_1200_c_10000000000_g_2_f_0.1_eps_0.001_s_100",5010005905
"n_1200_c_10000000000_g_2_f_0.1_eps_0.001_s_200",5010011787
"n_1200_c_10000000000_g_2_f_0.1_eps_0.001_s_300",5010018712
"n_1200_c_10000000000_g_2_f_0.1_eps_0.01_s_100",5100007035
"n_1200_c_10000000000_g_2_f_0.1_eps_0.01_s_200",5100011262
"n_1200_c_10000000000_g_2_f_0.1_eps_0.01_s_300",5100019018
"n_1200_c_10000000000_g_2_f_0.1_eps_0.1_s_100",6000005906
"n_1200_c_10000000000_g_2_f_0.1_eps_0.1_s_200",6000011792
"n_1200_c_10000000000_g_2_f_0.1_eps_0.1_s_300",6000018623
"n_1200_c_10000000000_g_2_f_0.1_eps_0_s_100",5000006264
"n_1200_c_10000000000_g_2_f_0.1_eps_0_s_200",5000011633
"n_1200_c_10000000000_g_2_f_0.1_eps_0_s_300",5000016899
"n_1200_c_10000000000_g_2_f_0.1_eps_1e-05_s_100",5000106257
"n_1200_c_10000000000_g_2_f_0.1_eps_1e-05_s_200",5000112474
"n_1200_c_10000000000_g_2_f_0.1_eps_1e-05_s_300",5000119369
"n_1200_c_10000000000_g_2_f_0.2_eps_0.0001_s_100",5001012669
"n_1200_c_10000000000_g_2_f_0.2_eps_0.0001_s_200",5001024286
"n_1200_c_10000000000_g_2_f_0.2_eps_0.0001_s_300",5001034210
"n_1200_c_10000000000_g_2_f_0.2_eps_0.001_s_100",5010012073
"n_1200_c_10000000000_g_2_f_0.2_eps_0.001_s_200",5010024816
"n_1200_c_10000000000_g_2_f_0.2_eps_0.001_s_300",5010037341
"n_1200_c_10000000000_g_2_f_0.2_eps_0.01_s_100",5100011912
"n_1200_c_10000000000_g_2_f_0.2_eps_0.01_s_200",5100025683
"n_1200_c_10000000000_g_2_f_0.2_eps_0.01_s_300",5100036536
"n_1200_c_10000000000_g_2_f_0.2_eps_0.1_s_100",6000012719
"n_1200_c_10000000000_g_2_f_0.2_eps_0.1_s_200",6000023509
"n_1200_c_10000000000_g_2_f_0.2_eps_0.1_s_300",6000035324
"n_1200_c_10000000000_g_2_f_0.2_eps_0_s_100",5000012883
"n_1200_c_10000000000_g_2_f_0.2_eps_0_s_200",5000024072
"n_1200_c_10000000000_g_2_f_0.2_eps_0_s_300",5000039583
"n_1200_c_10000000000_g_2_f_0.2_eps_1e-05_s_100",5000112503
"n_1200_c_10000000000_g_2_f_0.2_eps_1e-05_s_200",5000123888
"n_1200_c_10000000000_g_2_f_0.2_eps_1e-05_s_300",5000134811
"n_1200_c_10000000000_g_2_f_0.3_eps_0.0001_s_100",5001017585
"n_1200_c_10000000000_g_2_f_0.3_eps_0.0001_s_200",5001034537
"n_1200_c_10000000000_g_2_f_0.3_eps_0.0001_s_300",5001056007
"n_1200_c_10000000000_g_2_f_0.3_eps_0.001_s_100",5010017779
"n_1200_c_10000000000_g_2_f_0.3_eps_0.001_s_200",5010036918
"n_1200_c_10000000000_g_2_f_0.3_eps_0.001_s_300",5010053402
"n_1200_c_10000000000_g_2_f_0.3_eps_0.01_s_100",5100018344
"n_1200_c_10000000000_g_2_f_0.3_eps_0.01_s_200",5100034994
"n_1200_c_10000000000_g_2_f_0.3_eps_0.01_s_300",5100055658
"n_1200_c_10000000000_g_2_f_0.3_eps_0.1_s_100",6000019374
"n_1200_c_10000000000_g_2_f_0.3_eps_0.1_s_200",6000037631
"n_1200_c_10000000000_g_2_f_0.3_eps_0.1_s_300",6000052760
"n_1200_c_10000000000_g_2_f_0.3_eps_0_s_100",5000018021
"n_1200_c_10000000000_g_2_f_0.3_eps_0_s_200",5000036925
"n_1200_c_10000000000_g_2_f_0.3_eps_0_s_300",5000055481
"n_1200_c_10000000000_g_2_f_0.3_eps_1e-05_s_100",5000118147
"n_1200_c_10000000000_g_2_f_0.3_eps_1e-05_s_200",5000136638
"n_1200_c_10000000000_g_2_f_0.3_eps_1e-05_s_300",5000156204
"n_1200_c_10000000000_g_6_f_0.1_eps_0.0001_s_100",9717509145
"n_1200_c_10000000000_g_6_f_0.1_eps_0.0001_s_200",9718518556
"n_1200_c_10000000000_g_6_f_0.1_eps_0.0001_s_300",9718527390
"n_1200_c_10000000000_g_6_f_0.1_eps_0.001_s_100",9997508431
"n_1200_c_10000000000_g_6_f_0.1_eps_0.001_s_200",9987517332
"n_1200_c_10000000000_g_6_f_0.1_eps_0.001_s_300",9997524752
"n_1200_c_10000000000_g_6_f_0.1_eps_0.01_s_100",9700008051
"n_1200_c_10000000000_g_6_f_0.1_eps_0.01_s_200",9900016384
"n_1200_c_10000000000_g_6_f_0.1_eps_0.01_s_300",9900023670
"n_1200_c_10000000000_g_6_f_0.1_eps_0.1_s_100",9187506817
"n_1200_c_10000000000_g_6_f_0.1_eps_0.1_s_200",9187513834
"n_1200_c_10000000000_g_6_f_0.1_eps_0.1_s_300",9812520786
"n_1200_c_10000000000_g_6_f_0.1_eps_0_s_100",9687508380
"n_1200_c_10000000000_g_6_f_0.1_eps_0_s_200",9687517178
"n_1200_c_10000000000_g_6_f_0.1_eps_0_s_300",9687525399
"n_1200_c_10000000000_g_6_f_0.1_eps_1e-05_s_100",9690608594
"n_1200_c_10000000000_g_6_f_0.1_eps_1e-05_s_200",9690616989
"n_1200_c_10000000000_g_6_f_0.1_eps_1e-05_s_300",9690425447
"n_1200_c_10000000000_g_6_f_0.2_eps_0.0001_s_100",9718514418
"n_1200_c_10000000000_g_6_f_0.2_eps_0.0001_s_200",9718531088
"n_1200_c_10000000000_g_6_f_0.2_eps_0.0001_s_300",9717541599
"n_1200_c_10000000000_g_6_f_0.2_eps_0.001_s_100",9977514693
"n_1200_c_10000000000_g_6_f_0.2_eps_0.001_s_200",9967529787
"n_1200_c_10000000000_g_6_f_0.2_eps_0.001_s_300",9977542991
"n_1200_c_10000000000_g_6_f_0.2_eps_0.01_s_100",9700014025
"n_1200_c_10000000000_g_6_f_0.2_eps_0.01_s_200",9800029026
"n_1200_c_10000000000_g_6_f_0.2_eps_0.01_s_300",9800041134
"n_1200_c_10000000000_g_6_f_0.2_eps_0.1_s_100",9187513604
"n_1200_c_10000000000_g_6_f_0.2_eps_0.1_s_200",9812526761
"n_1200_c_10000000000_g_6_f_0.2_eps_0.1_s_300",9500037721
"n_1200_c_10000000000_g_6_f_0.2_eps_0_s_100",9687514195
"n_1200_c_10000000000_g_6_f_0.2_eps_0_s_200",9687528899
"n_1200_c_10000000000_g_6_f_0.2_eps_0_s_300",9687542832
"n_1200_c_10000000000_g_6_f_0.2_eps_1e-05_s_100",9690413610
"n_1200_c_10000000000_g_6_f_0.2_eps_1e-05_s_200",9690330695
"n_1200_c_10000000000_g_6_f_0.2_eps_1e-05_s_300",9690645161
"n_1200_c_10000000000_g_6_f_0.3_eps_0.0001_s_100",9715521217
"n_1200_c_10000000000_g_6_f_0.3_eps_0.0001_s_200",9717542313
"n_1200_c_10000000000_g_6_f_0.3_eps_0.0001_s_300",9717564268
"n_1200_c_10000000000_g_6_f_0.3_eps_0.001_s_100",9987519308
"n_1200_c_10000000000_g_6_f_0.3_eps_0.001_s_200",9987541121
"n_1200_c_10000000000_g_6_f_0.3_eps_0.001_s_300",9977562401
"n_1200_c_10000000000_g_6_f_0.3_eps_0.01_s_100",9912520608
"n_1200_c_10000000000_g_6_f_0.3_eps_0.01_s_200",9700040658
"n_1200_c_10000000000_g_6_f_0.3_eps_0.01_s_300",9912560400
"n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_100",9187519008
"n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_200",9187537072
"n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_300",9187556242
"n_1200_c_10000000000_g_6_f_0.3_eps_0_s_100",9687519653
"n_1200_c_10000000000_g_6_f_0.3_eps_0_s_200",9687539667
"n_1200_c_10000000000_g_6_f_0.3_eps_0_s_300",9687560684
"n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_100",9690520690
"n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_200",9690540288
"n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_300",9690362940
"n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_100",99960470
"n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_200",99927969
"n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_300",99873175
"n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_100",99968246
"n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_200",99808262
"n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_300",99817614
"n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_100",99699307
"n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_200",99154481
"n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_300",99453833
"n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_100",94304529
"n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_200",95091908
"n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_300",93731400
"n_1200_c_100000000_g_10_f_0.1_eps_0_s_100",99822551
"n_1200_c_100000000_g_10_f_0.1_eps_0_s_200",99841888
"n_1200_c_100000000_g_10_f_0.1_eps_0_s_300",99857637
"n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_100",99994072
"n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_200",100007804
"n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_300",100027735
"n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_100",99855688
"n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_200",99839306
"n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_300",99965812
"n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_100",99750595
"n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_200",99898630
"n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_300",99933256
"n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_100",98853547
"n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_200",98847818
"n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_300",99816172
"n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_100",93137653
"n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_200",93931811
"n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_300",93946873
"n_1200_c_100000000_g_10_f_0.2_eps_0_s_100",99828976
"n_1200_c_100000000_g_10_f_0.2_eps_0_s_200",99851349
"n_1200_c_100000000_g_10_f_0.2_eps_0_s_300",99878026
"n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_100",99973265
"n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_200",100007792
"n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_300",100025110
"n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_100",99875172
"n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_200",99943193
"n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_300",99880837
"n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_100",99941985
"n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_200",99951497
"n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_300",99905432
"n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_100",98858806
"n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_200",99813092
"n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_300",99517040
"n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_100",95681976
"n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_200",94140646
"n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_300",94939454
"n_1200_c_100000000_g_10_f_0.3_eps_0_s_100",99832539
"n_1200_c_100000000_g_10_f_0.3_eps_0_s_200",99861468
"n_1200_c_100000000_g_10_f_0.3_eps_0_s_300",99891357
"n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_100",99977783
"n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_200",100000988
"n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_300",100028046
"n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_100",100000885
"n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_200",100025227
"n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_300",100035708
"n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_100",99988720
"n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_200",99984144
"n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_300",99955660
"n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_100",99357496
"n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_200",99684775
"n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_300",99845169
"n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_100",92082399
"n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_200",90733902
"n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_300",91546748
"n_1200_c_100000000_g_14_f_0.1_eps_0_s_100",100013332
"n_1200_c_100000000_g_14_f_0.1_eps_0_s_200",100026493
"n_1200_c_100000000_g_14_f_0.1_eps_0_s_300",100036629
"n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_100",100009092
"n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_200",100017919
"n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_300",100037829
"n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_100",100013776
"n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_200",100027574
"n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_300",100038650
"n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_100",99985831
"n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_200",100027430
"n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_300",99965810
"n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_100",99802880
"n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_200",99367185
"n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_300",99400543
"n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_100",91136907
"n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_200",91320342
"n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_300",91934731
"n_1200_c_100000000_g_14_f_0.2_eps_0_s_100",100005515
"n_1200_c_100000000_g_14_f_0.2_eps_0_s_200",100029018
"n_1200_c_100000000_g_14_f_0.2_eps_0_s_300",100035473
"n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_100",100009899
"n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_200",100022995
"n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_300",100039481
"n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_100",100013266
"n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_200",100028142
"n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_300",100042297
"n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_100",99959957
"n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_200",99968037
"n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_300",100047133
"n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_100",99844197
"n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_200",100014217
"n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_300",99723099
"n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_100",92424489
"n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_200",92100883
"n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_300",92929583
"n_1200_c_100000000_g_14_f_0.3_eps_0_s_100",100009646
"n_1200_c_100000000_g_14_f_0.3_eps_0_s_200",100027524
"n_1200_c_100000000_g_14_f_0.3_eps_0_s_300",100046033
"n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_100",100013909
"n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_200",100029371
"n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_300",100043230
"n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_100",50016160
"n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_200",50020758
"n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_300",50027371
"n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_100",50106073
"n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_200",50113029
"n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_300",50116487
"n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_100",51006031
"n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_200",51011340
"n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_300",51017771
"n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_100",60005849
"n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_200",60012884
"n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_300",60019607
"n_1200_c_100000000_g_2_f_0.1_eps_0_s_100",50006465
"n_1200_c_100000000_g_2_f_0.1_eps_0_s_200",50012257
"n_1200_c_100000000_g_2_f_0.1_eps_0_s_300",50018008
"n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_100",50007420
"n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_200",50013990
"n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_300",50020504
"n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_100",50022928
"n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_200",50035020
"n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_300",50047862
"n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_100",50111707
"n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_200",50124269
"n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_300",50133409
"n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_100",51012038
"n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_200",51023810
"n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_300",51036380
"n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_100",60011681
"n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_200",60024739
"n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_300",60035911
"n_1200_c_100000000_g_2_f_0.2_eps_0_s_100",50012418
"n_1200_c_100000000_g_2_f_0.2_eps_0_s_200",50025988
"n_1200_c_100000000_g_2_f_0.2_eps_0_s_300",50035402
"n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_100",50012761
"n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_200",50025627
"n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_300",50036644
"n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_100",50028006
"n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_200",50045626
"n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_300",50062024
"n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_100",50118120
"n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_200",50136490
"n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_300",50157630
"n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_100",51018426
"n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_200",51035606
"n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_300",51055807
"n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_100",60017359
"n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_200",60036189
"n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_300",60054307
"n_1200_c_100000000_g_2_f_0.3_eps_0_s_100",50018157
"n_1200_c_100000000_g_2_f_0.3_eps_0_s_200",50037789
"n_1200_c_100000000_g_2_f_0.3_eps_0_s_300",50051414
"n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_100",50018729
"n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_200",50038028
"n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_300",50053597
"n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_100",97193337
"n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_200",97202416
"n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_300",97211270
"n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_100",99783233
"n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_200",99691118
"n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_300",99999904
"n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_100",99007997
"n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_200",99016637
"n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_300",99023847
"n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_100",91881684
"n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_200",91888655
"n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_300",91895324
"n_1200_c_100000000_g_6_f_0.1_eps_0_s_100",96883462
"n_1200_c_100000000_g_6_f_0.1_eps_0_s_200",96891993
"n_1200_c_100000000_g_6_f_0.1_eps_0_s_300",96899826
"n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_100",96914893
"n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_200",96922484
"n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_300",96927843
"n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_100",97190253
"n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_200",97215054
"n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_300",97220433
"n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_100",99890055
"n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_200",100004842
"n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_300",100016342
"n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_100",98013323
"n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_200",99027518
"n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_300",99041064
"n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_100",91887629
"n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_200",95023633
"n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_300",98160963
"n_1200_c_100000000_g_6_f_0.2_eps_0_s_100",96889755
"n_1200_c_100000000_g_6_f_0.2_eps_0_s_200",96903211
"n_1200_c_100000000_g_6_f_0.2_eps_0_s_300",96916203
"n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_100",96921709
"n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_200",96933075
"n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_300",96950644
"n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_100",97195170
"n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_200",97214297
"n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_300",97206486
"n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_100",99895111
"n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_200",99815585
"n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_300",100022382
"n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_100",98144209
"n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_200",99041305
"n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_300",99057439
"n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_100",98144524
"n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200",95035037
"n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_300",95057140
"n_1200_c_100000000_g_6_f_0.3_eps_0_s_100",96895395
"n_1200_c_100000000_g_6_f_0.3_eps_0_s_200",96916654
"n_1200_c_100000000_g_6_f_0.3_eps_0_s_300",96936584
"n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_100",96925831
"n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_200",96944653
"n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_300",96965514
"n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_100",1008910
"n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_200",1018754
"n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_300",1028106
"n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_100",1008963
"n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_200",1018280
"n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_300",1025023
"n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_100",1005396
"n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_200",1011550
"n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_300",1015321
"n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_100",942324
"n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_200",981584
"n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_300",971088
"n_1200_c_1000000_g_10_f_0.1_eps_0_s_100",1009266
"n_1200_c_1000000_g_10_f_0.1_eps_0_s_200",1017482
"n_1200_c_1000000_g_10_f_0.1_eps_0_s_300",1026539
"n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_100",1008781
"n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_200",1018409
"n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_300",1026437
"n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_100",1010858
"n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_200",1020172
"n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_300",1031071
"n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100",1010868
"n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_200",1019713
"n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_300",1031611
"n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_100",1004356
"n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_200",1014970
"n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_300",1021725
"n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_100",946323
"n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_200",974323
"n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_300",1012223
"n_1200_c_1000000_g_10_f_0.2_eps_0_s_100",1011170
